45.00000 87.50000 25.0 0.9942788
135.0000 87.50000 25.0 1.016542
225.0000 87.50000 25.0 0.9363670
315.0000 87.50000 25.0 1.006172
135.0000 82.50000 25.0 1.080063
315.0000 82.50000 25.0 1.024501
330.0000 77.50000 25.0 1.079472
112.5000 72.50000 25.0 1.004166
292.5000 72.50000 25.0 1.106226
25.00000 67.50000 25.0 1.038302
65.00000 67.50000 25.0 1.030616
295.0000 67.50000 25.0 1.092790
305.0000 67.50000 25.0 1.118049
325.0000 67.50000 25.0 1.092808
335.0000 67.50000 25.0 1.164736
15.00000 62.50000 25.0 1.052401
25.00000 62.50000 25.0 1.037464
65.00000 62.50000 25.0 1.080141
175.0000 62.50000 25.0 1.024003
295.0000 62.50000 25.0 1.058000
305.0000 62.50000 25.0 1.097282
315.0000 62.50000 25.0 1.042390
325.0000 62.50000 25.0 1.099569
335.0000 62.50000 25.0 1.117174
22.50000 57.50000 25.0 1.044070
47.50000 57.50000 25.0 1.088222
52.50000 57.50000 25.0 1.101074
62.50000 57.50000 25.0 1.050131
97.50000 57.50000 25.0 0.9787903
102.5000 57.50000 25.0 1.011765
142.5000 57.50000 25.0 1.068393
167.5000 57.50000 25.0 1.046457
172.5000 57.50000 25.0 1.056184
177.5000 57.50000 25.0 1.074701
182.5000 57.50000 25.0 1.080331
187.5000 57.50000 25.0 1.022776
192.5000 57.50000 25.0 1.040395
212.5000 57.50000 25.0 1.074706
217.5000 57.50000 25.0 1.056332
222.5000 57.50000 25.0 1.029964
227.5000 57.50000 25.0 1.066664
232.5000 57.50000 25.0 1.075625
237.5000 57.50000 25.0 1.068498
242.5000 57.50000 25.0 1.060200
277.5000 57.50000 25.0 1.058119
282.5000 57.50000 25.0 1.068362
287.5000 57.50000 25.0 1.060499
292.5000 57.50000 25.0 1.056608
297.5000 57.50000 25.0 1.043782
302.5000 57.50000 25.0 1.053751
307.5000 57.50000 25.0 1.077513
312.5000 57.50000 25.0 1.049964
317.5000 57.50000 25.0 1.036719
322.5000 57.50000 25.0 1.044360
327.5000 57.50000 25.0 1.060983
332.5000 57.50000 25.0 1.068637
337.5000 57.50000 25.0 1.094466
342.5000 57.50000 25.0 1.097187
347.5000 57.50000 25.0 1.104315
352.5000 57.50000 25.0 1.090207
47.50000 52.50000 25.0 1.066018
52.50000 52.50000 25.0 1.076983
57.50000 52.50000 25.0 1.072116
87.50000 52.50000 25.0 0.9695186
92.50000 52.50000 25.0 0.9412963
97.50000 52.50000 25.0 0.9628013
102.5000 52.50000 25.0 1.024627
167.5000 52.50000 25.0 1.049544
172.5000 52.50000 25.0 1.051505
217.5000 52.50000 25.0 1.017276
222.5000 52.50000 25.0 1.017156
282.5000 52.50000 25.0 1.063970
287.5000 52.50000 25.0 1.050057
292.5000 52.50000 25.0 1.043985
297.5000 52.50000 25.0 1.030511
302.5000 52.50000 25.0 1.020618
307.5000 52.50000 25.0 1.031722
312.5000 52.50000 25.0 1.052633
317.5000 52.50000 25.0 1.028242
322.5000 52.50000 25.0 1.030294
327.5000 52.50000 25.0 1.047178
332.5000 52.50000 25.0 1.046098
337.5000 52.50000 25.0 1.070073
342.5000 52.50000 25.0 1.118217
347.5000 52.50000 25.0 1.098855
352.5000 52.50000 25.0 1.127185
357.5000 52.50000 25.0 1.107035
52.50000 47.50000 25.0 1.065216
57.50000 47.50000 25.0 1.037237
62.50000 47.50000 25.0 1.017517
82.50000 47.50000 25.0 0.9599596
87.50000 47.50000 25.0 0.9406574
92.50000 47.50000 25.0 0.9319659
167.5000 47.50000 25.0 1.064700
172.5000 47.50000 25.0 1.068257
177.5000 47.50000 25.0 1.056451
182.5000 47.50000 25.0 1.021488
187.5000 47.50000 25.0 1.009923
212.5000 47.50000 25.0 1.027076
217.5000 47.50000 25.0 1.011657
227.5000 47.50000 25.0 1.047577
247.5000 47.50000 25.0 1.101231
252.5000 47.50000 25.0 1.101333
257.5000 47.50000 25.0 1.059548
272.5000 47.50000 25.0 1.007052
277.5000 47.50000 25.0 1.034891
287.5000 47.50000 25.0 1.068166
292.5000 47.50000 25.0 1.041024
297.5000 47.50000 25.0 1.010721
302.5000 47.50000 25.0 1.034790
307.5000 47.50000 25.0 1.033883
312.5000 47.50000 25.0 1.020629
317.5000 47.50000 25.0 1.022849
322.5000 47.50000 25.0 1.012926
327.5000 47.50000 25.0 1.048804
332.5000 47.50000 25.0 1.060638
337.5000 47.50000 25.0 1.089510
342.5000 47.50000 25.0 1.115256
347.5000 47.50000 25.0 1.129609
352.5000 47.50000 25.0 1.104986
37.50000 42.50000 25.0 1.102493
72.50000 42.50000 25.0 1.017323
77.50000 42.50000 25.0 0.9721802
82.50000 42.50000 25.0 0.9475548
87.50000 42.50000 25.0 0.9278848
92.50000 42.50000 25.0 0.9489040
102.5000 42.50000 25.0 1.068672
177.5000 42.50000 25.0 1.038909
182.5000 42.50000 25.0 1.014086
187.5000 42.50000 25.0 1.017147
192.5000 42.50000 25.0 1.021996
197.5000 42.50000 25.0 1.030367
202.5000 42.50000 25.0 1.033496
207.5000 42.50000 25.0 1.035512
212.5000 42.50000 25.0 1.026923
217.5000 42.50000 25.0 1.019995
222.5000 42.50000 25.0 1.013850
227.5000 42.50000 25.0 1.021504
232.5000 42.50000 25.0 1.024011
252.5000 42.50000 25.0 1.057502
257.5000 42.50000 25.0 1.056325
292.5000 42.50000 25.0 1.050277
297.5000 42.50000 25.0 1.022475
302.5000 42.50000 25.0 1.032748
307.5000 42.50000 25.0 1.063048
312.5000 42.50000 25.0 1.075385
317.5000 42.50000 25.0 1.059806
322.5000 42.50000 25.0 1.025445
327.5000 42.50000 25.0 1.041912
332.5000 42.50000 25.0 1.072200
337.5000 42.50000 25.0 1.068549
342.5000 42.50000 25.0 1.078297
347.5000 42.50000 25.0 1.096218
62.50000 37.50000 25.0 1.025941
72.50000 37.50000 25.0 0.9315931
77.50000 37.50000 25.0 0.9472326
82.50000 37.50000 25.0 0.9505582
87.50000 37.50000 25.0 0.9252718
92.50000 37.50000 25.0 0.9482482
97.50000 37.50000 25.0 0.9906431
102.5000 37.50000 25.0 1.074920
182.5000 37.50000 25.0 1.008337
187.5000 37.50000 25.0 1.002431
192.5000 37.50000 25.0 1.018078
197.5000 37.50000 25.0 1.020707
202.5000 37.50000 25.0 1.026021
207.5000 37.50000 25.0 1.011157
212.5000 37.50000 25.0 1.004717
217.5000 37.50000 25.0 1.005559
222.5000 37.50000 25.0 1.018763
227.5000 37.50000 25.0 1.019769
232.5000 37.50000 25.0 1.001739
237.5000 37.50000 25.0 1.047240
257.5000 37.50000 25.0 1.026060
297.5000 37.50000 25.0 1.046044
302.5000 37.50000 25.0 1.033118
307.5000 37.50000 25.0 1.053170
312.5000 37.50000 25.0 1.068917
