45.00000 87.50000 25.0 4235.688
135.0000 87.50000 25.0 4405.812
225.0000 87.50000 25.0 4108.472
315.0000 87.50000 25.0 4330.917
135.0000 82.50000 25.0 4430.921
315.0000 82.50000 25.0 4361.571
330.0000 77.50000 25.0 4329.630
112.5000 72.50000 25.0 4110.891
292.5000 72.50000 25.0 4643.589
25.00000 67.50000 25.0 4051.725
65.00000 67.50000 25.0 3957.958
295.0000 67.50000 25.0 4455.456
305.0000 67.50000 25.0 4636.658
325.0000 67.50000 25.0 4268.357
335.0000 67.50000 25.0 4728.985
15.00000 62.50000 25.0 4172.513
25.00000 62.50000 25.0 4037.627
65.00000 62.50000 25.0 4210.024
175.0000 62.50000 25.0 3984.417
295.0000 62.50000 25.0 4390.763
305.0000 62.50000 25.0 4691.191
315.0000 62.50000 25.0 4190.608
325.0000 62.50000 25.0 4579.639
335.0000 62.50000 25.0 4555.965
22.50000 57.50000 25.0 4261.790
47.50000 57.50000 25.0 4162.785
52.50000 57.50000 25.0 4226.731
62.50000 57.50000 25.0 4126.677
97.50000 57.50000 25.0 3883.508
102.5000 57.50000 25.0 4092.567
142.5000 57.50000 25.0 4279.159
167.5000 57.50000 25.0 4386.956
172.5000 57.50000 25.0 4478.046
177.5000 57.50000 25.0 4529.438
182.5000 57.50000 25.0 4676.724
187.5000 57.50000 25.0 4228.722
192.5000 57.50000 25.0 4240.502
212.5000 57.50000 25.0 4532.160
217.5000 57.50000 25.0 4444.392
222.5000 57.50000 25.0 4077.930
227.5000 57.50000 25.0 4044.760
232.5000 57.50000 25.0 4316.589
237.5000 57.50000 25.0 4510.284
242.5000 57.50000 25.0 4593.845
277.5000 57.50000 25.0 4366.885
282.5000 57.50000 25.0 4440.160
287.5000 57.50000 25.0 4419.935
292.5000 57.50000 25.0 4371.980
297.5000 57.50000 25.0 4284.557
302.5000 57.50000 25.0 4499.271
307.5000 57.50000 25.0 4778.264
312.5000 57.50000 25.0 4655.133
317.5000 57.50000 25.0 4609.549
322.5000 57.50000 25.0 4556.786
327.5000 57.50000 25.0 4501.128
332.5000 57.50000 25.0 4523.775
337.5000 57.50000 25.0 4662.901
342.5000 57.50000 25.0 4740.352
347.5000 57.50000 25.0 4818.693
352.5000 57.50000 25.0 4566.708
47.50000 52.50000 25.0 3988.266
52.50000 52.50000 25.0 4022.822
57.50000 52.50000 25.0 4128.134
87.50000 52.50000 25.0 3278.396
92.50000 52.50000 25.0 3120.541
97.50000 52.50000 25.0 3224.246
102.5000 52.50000 25.0 3463.422
167.5000 52.50000 25.0 4647.184
172.5000 52.50000 25.0 4611.698
217.5000 52.50000 25.0 4530.533
222.5000 52.50000 25.0 4429.147
282.5000 52.50000 25.0 4419.799
287.5000 52.50000 25.0 4382.477
292.5000 52.50000 25.0 4346.438
297.5000 52.50000 25.0 4322.784
302.5000 52.50000 25.0 4283.570
307.5000 52.50000 25.0 4492.191
312.5000 52.50000 25.0 4727.761
317.5000 52.50000 25.0 4690.786
322.5000 52.50000 25.0 4675.113
327.5000 52.50000 25.0 4621.719
332.5000 52.50000 25.0 4601.037
337.5000 52.50000 25.0 4717.044
342.5000 52.50000 25.0 4928.383
347.5000 52.50000 25.0 4702.312
352.5000 52.50000 25.0 4465.747
357.5000 52.50000 25.0 4388.209
52.50000 47.50000 25.0 3976.013
57.50000 47.50000 25.0 3929.294
62.50000 47.50000 25.0 3800.071
82.50000 47.50000 25.0 3483.916
87.50000 47.50000 25.0 3280.401
92.50000 47.50000 25.0 3003.189
167.5000 47.50000 25.0 4836.680
172.5000 47.50000 25.0 4750.140
177.5000 47.50000 25.0 4671.194
182.5000 47.50000 25.0 4661.371
187.5000 47.50000 25.0 4661.426
212.5000 47.50000 25.0 4750.640
217.5000 47.50000 25.0 4675.439
227.5000 47.50000 25.0 4392.455
